lat,lon,month,temp,humidity,rainfall,NDVI,lat_lon,sin_lat,cos_lat
13.0,79.4,9,26.4,82.05,3.98,0.5271,1032.2,0.224951,0.97437
13.0,79.5,9,26.54,83.15,3.14,0.5216,1033.5,0.224951,0.97437
13.0,79.6,9,26.92,86.64,4.38,0.5223,1034.8,0.224951,0.97437
13.0,79.7,9,26.14,80.71,4.26,0.4901,1036.1,0.224951,0.97437
13.0,79.8,9,27.85,84.32,3.82,0.5264,1037.4,0.224951,0.97437
13.0,79.9,9,27.44,84.51,4.6,0.5079,1038.7,0.224951,0.97437
13.0,80.0,9,28.11,87.63,4.96,0.4951,1040.0,0.224951,0.97437
13.0,80.1,9,29.97,87.84,5.09,0.518,1041.3,0.224951,0.97437
13.0,80.2,9,27.28,81.38,4.76,0.5029,1042.6,0.224951,0.97437
13.0,80.3,9,28.75,81.8,4.82,0.5319,1043.9,0.224951,0.97437
13.0,80.4,9,28.36,85.24,4.23,0.5241,1045.2,0.224951,0.97437
13.0,80.5,9,27.52,80.68,4.79,0.5297,1046.5,0.224951,0.97437
13.1,76.0,9,18.12,93.88,7.68,0.7265,995.6,0.226651,0.973976
13.1,76.1,9,19.0,93.14,6.53,0.6995,996.91,0.226651,0.973976
13.1,76.2,9,19.49,95.44,7.73,0.7155,998.22,0.226651,0.973976
13.1,76.3,9,19.0,92.66,6.87,0.7129,999.53,0.226651,0.973976
13.1,76.4,9,20.89,94.44,6.51,0.6977,1000.84,0.226651,0.973976
13.1,76.5,9,19.31,91.53,5.85,0.6415,1002.15,0.226651,0.973976
13.1,76.6,9,20.1,85.8,6.44,0.6233,1003.46,0.226651,0.973976
13.1,76.7,9,21.45,88.98,5.65,0.5851,1004.77,0.226651,0.973976
13.1,76.8,9,19.75,90.89,6.13,0.525,1006.08,0.226651,0.973976
13.1,76.9,9,20.6,92.65,5.95,0.4671,1007.39,0.226651,0.973976
13.1,77.0,9,20.76,89.63,6.81,0.4252,1008.7,0.226651,0.973976
13.1,77.1,9,22.57,88.41,6.46,0.3755,1010.01,0.226651,0.973976
13.1,77.2,9,22.92,92.33,6.67,0.3317,1011.32,0.226651,0.973976
13.1,77.3,9,21.95,87.03,5.16,0.3086,1012.63,0.226651,0.973976
13.1,77.4,9,22.24,89.18,5.77,0.2924,1013.94,0.226651,0.973976
13.1,77.5,9,21.55,89.48,5.64,0.2573,1015.25,0.226651,0.973976
13.1,77.6,9,23.0,90.66,5.93,0.2936,1016.56,0.226651,0.973976
13.1,77.7,9,23.22,90.54,5.27,0.3381,1017.87,0.226651,0.973976
13.1,77.8,9,23.03,86.13,5.36,0.3863,1019.18,0.226651,0.973976
13.1,77.9,9,24.1,86.32,5.55,0.4238,1020.49,0.226651,0.973976
13.1,78.0,9,24.56,87.09,5.36,0.502,1021.8,0.226651,0.973976
13.1,78.1,9,23.99,84.47,6.19,0.5502,1023.11,0.226651,0.973976
13.1,78.2,9,24.53,87.24,5.58,0.594,1024.42,0.226651,0.973976
13.1,78.3,9,24.65,87.67,5.7,0.6335,1025.73,0.226651,0.973976
13.1,78.4,9,23.34,86.34,5.02,0.6551,1027.04,0.226651,0.973976
13.1,78.5,9,23.83,87.67,4.32,0.709,1028.35,0.226651,0.973976
13.1,78.6,9,24.72,86.41,5.41,0.6806,1029.66,0.226651,0.973976
13.1,78.7,9,25.21,85.36,4.62,0.7018,1030.97,0.226651,0.973976
13.1,78.8,9,25.72,83.59,5.02,0.6521,1032.28,0.226651,0.973976
13.1,78.9,9,27.8,85.05,4.32,0.6622,1033.59,0.226651,0.973976
13.1,79.0,9,24.14,84.71,4.81,0.6291,1034.9,0.226651,0.973976
13.1,79.1,9,26.78,86.33,4.38,0.6029,1036.21,0.226651,0.973976
13.1,79.2,9,27.05,83.07,3.84,0.5906,1037.52,0.226651,0.973976
13.1,79.3,9,26.74,86.67,4.4,0.522,1038.83,0.226651,0.973976
13.1,79.4,9,26.9,85.11,4.73,0.5241,1040.14,0.226651,0.973976
13.1,79.5,9,26.56,84.76,4.21,0.5299,1041.45,0.226651,0.973976
13.1,79.6,9,28.14,84.77,4.64,0.5038,1042.76,0.226651,0.973976
13.1,79.7,9,26.83,84.85,3.6,0.4974,1044.07,0.226651,0.973976
13.1,79.8,9,27.21,86.55,4.29,0.4748,1045.38,0.226651,0.973976
13.1,79.9,9,28.88,83.69,4.67,0.4637,1046.69,0.226651,0.973976
13.1,80.0,9,27.33,85.78,3.97,0.483,1048.0,0.226651,0.973976
13.1,80.1,9,28.68,82.92,3.2,0.4786,1049.31,0.226651,0.973976
13.1,80.2,9,28.28,81.88,4.13,0.4663,1050.62,0.226651,0.973976
13.1,80.3,9,28.08,84.18,4.0,0.4936,1051.93,0.226651,0.973976
13.1,80.4,9,27.88,83.81,4.57,0.5165,1053.24,0.226651,0.973976
13.1,80.5,9,28.6,83.38,4.66,0.4865,1054.55,0.226651,0.973976
13.2,76.0,9,18.33,93.77,8.26,0.7248,1003.2,0.228351,0.973579
13.2,76.1,9,19.08,92.45,7.62,0.7113,1004.52,0.228351,0.973579
13.2,76.2,9,20.75,94.78,6.98,0.6947,1005.84,0.228351,0.973579
13.2,76.3,9,17.55,93.25,8.75,0.7151,1007.16,0.228351,0.973579
13.2,76.4,9,20.44,92.9,6.6,0.6685,1008.48,0.228351,0.973579
13.2,76.5,9,21.32,89.05,6.8,0.652,1009.8,0.228351,0.973579
13.2,76.6,9,19.65,90.69,6.65,0.6211,1011.12,0.228351,0.973579
13.2,76.7,9,21.61,90.75,5.93,0.558,1012.44,0.228351,0.973579
13.2,76.8,9,20.45,89.31,6.37,0.5052,1013.76,0.228351,0.973579
13.2,76.9,9,20.39,92.71,5.3,0.4552,1015.08,0.228351,0.973579
13.2,77.0,9,20.17,89.84,6.34,0.4131,1016.4,0.228351,0.973579
13.2,77.1,9,22.16,86.72,6.18,0.4162,1017.72,0.228351,0.973579
13.2,77.2,9,21.25,88.89,6.25,0.3294,1019.04,0.228351,0.973579
13.2,77.3,9,20.8,88.66,5.21,0.3048,1020.36,0.228351,0.973579
13.2,77.4,9,21.81,89.92,5.46,0.2726,1021.68,0.228351,0.973579
13.2,77.5,9,22.51,87.94,5.39,0.255,1023.0,0.228351,0.973579
13.2,77.6,9,20.65,91.73,4.84,0.2759,1024.32,0.228351,0.973579
13.2,77.7,9,23.09,92.04,6.68,0.3185,1025.64,0.228351,0.973579
13.2,77.8,9,22.15,85.51,5.21,0.3651,1026.96,0.228351,0.973579
13.2,77.9,9,22.79,85.36,5.54,0.4099,1028.28,0.228351,0.973579
13.2,78.0,9,24.47,85.43,5.13,0.4521,1029.6,0.228351,0.973579
13.2,78.1,9,22.52,86.14,4.68,0.5148,1030.92,0.228351,0.973579
13.2,78.2,9,23.12,85.68,5.45,0.5611,1032.24,0.228351,0.973579
13.2,78.3,9,24.58,84.48,5.09,0.5997,1033.56,0.228351,0.973579
13.2,78.4,9,24.86,88.35,4.79,0.6347,1034.88,0.228351,0.973579
13.2,78.5,9,22.88,86.04,5.23,0.6555,1036.2,0.228351,0.973579
13.2,78.6,9,24.5,85.61,4.92,0.6847,1037.52,0.228351,0.973579
13.2,78.7,9,25.06,86.53,6.14,0.6691,1038.84,0.228351,0.973579
13.2,78.8,9,22.89,86.93,4.97,0.631,1040.16,0.228351,0.973579
13.2,78.9,9,26.1,85.68,4.72,0.6224,1041.48,0.228351,0.973579
13.2,79.0,9,26.11,86.49,4.21,0.6165,1042.8,0.228351,0.973579
13.2,79.1,9,25.96,85.98,5.48,0.5704,1044.12,0.228351,0.973579
13.2,79.2,9,25.94,87.24,4.64,0.5469,1045.44,0.228351,0.973579
13.2,79.3,9,26.13,85.9,4.89,0.5298,1046.76,0.228351,0.973579
13.2,79.4,9,26.9,87.99,3.89,0.4845,1048.08,0.228351,0.973579
13.2,79.5,9,27.07,81.88,4.14,0.4873,1049.4,0.228351,0.973579
13.2,79.6,9,27.01,81.7,4.13,0.4589,1050.72,0.228351,0.973579
13.2,79.7,9,27.75,84.4,3.91,0.4594,1052.04,0.228351,0.973579
13.2,79.8,9,27.45,87.31,4.61,0.4427,1053.36,0.228351,0.973579
13.2,79.9,9,28.17,86.64,4.05,0.4652,1054.68,0.228351,0.973579
13.2,80.0,9,27.85,89.06,4.18,0.4477,1056.0,0.228351,0.973579
13.2,80.1,9,29.27,82.99,4.5,0.4632,1057.32,0.228351,0.973579
13.2,80.2,9,29.52,79.83,3.53,0.4313,1058.64,0.228351,0.973579
13.2,80.3,9,27.47,82.12,4.17,0.4546,1059.96,0.228351,0.973579
13.2,80.4,9,29.17,84.92,4.55,0.4748,1061.28,0.228351,0.973579
13.2,80.5,9,29.35,84.14,3.88,0.4699,1062.6,0.228351,0.973579
13.3,76.0,9,18.92,94.9,7.91,0.7184,1010.8,0.23005,0.973179
13.3,76.1,9,19.63,91.89,7.74,0.6958,1012.13,0.23005,0.973179
13.3,76.2,9,19.65,94.03,6.96,0.6782,1013.46,0.23005,0.973179
13.3,76.3,9,19.58,90.15,7.45,0.6849,1014.79,0.23005,0.973179
13.3,76.4,9,19.34,92.38,6.89,0.6562,1016.12,0.23005,0.973179
13.3,76.5,9,20.01,91.67,6.58,0.6386,1017.45,0.23005,0.973179
13.3,76.6,9,19.55,89.18,6.21,0.5867,1018.78,0.23005,0.973179
13.3,76.7,9,20.78,88.79,6.85,0.5893,1020.11,0.23005,0.973179
13.3,76.8,9,20.16,89.02,5.33,0.5284,1021.44,0.23005,0.973179
13.3,76.9,9,21.45,89.0,5.61,0.4541,1022.77,0.23005,0.973179
13.3,77.0,9,21.3,88.17,7.05,0.3916,1024.1,0.23005,0.973179
13.3,77.1,9,20.67,90.92,6.97,0.3645,1025.43,0.23005,0.973179
13.3,77.2,9,20.82,86.37,5.2,0.3449,1026.76,0.23005,0.973179
13.3,77.3,9,21.59,87.26,6.16,0.2987,1028.09,0.23005,0.973179
13.3,77.4,9,22.92,86.33,5.46,0.2583,1029.42,0.23005,0.973179
13.3,77.5,9,22.51,85.97,6.26,0.2787,1030.75,0.23005,0.973179
13.3,77.6,9,23.71,84.49,5.69,0.2903,1032.08,0.23005,0.973179
13.3,77.7,9,22.23,89.04,4.68,0.2971,1033.41,0.23005,0.973179
13.3,77.8,9,24.12,87.87,6.1,0.3466,1034.74,0.23005,0.973179
13.3,77.9,9,22.4,91.26,5.44,0.3915,1036.07,0.23005,0.973179
13.3,78.0,9,22.17,86.83,5.95,0.423,1037.4,0.23005,0.973179
13.3,78.1,9,22.29,87.16,6.02,0.4859,1038.73,0.23005,0.973179
13.3,78.2,9,24.86,85.12,5.88,0.5296,1040.06,0.23005,0.973179
13.3,78.3,9,24.33,87.47,5.21,0.5766,1041.39,0.23005,0.973179
13.3,78.4,9,23.78,86.93,5.47,0.6058,1042.72,0.23005,0.973179
13.3,78.5,9,24.22,83.32,5.28,0.6202,1044.05,0.23005,0.973179
13.3,78.6,9,24.74,86.28,4.47,0.639,1045.38,0.23005,0.973179
13.3,78.7,9,23.78,84.31,4.54,0.6345,1046.71,0.23005,0.973179
13.3,78.8,9,25.1,82.94,4.43,0.6069,1048.04,0.23005,0.973179
13.3,78.9,9,26.7,87.47,4.82,0.6213,1049.37,0.23005,0.973179
13.3,79.0,9,25.85,81.43,5.47,0.5948,1050.7,0.23005,0.973179
13.3,79.1,9,25.23,85.78,4.96,0.5422,1052.03,0.23005,0.973179
13.3,79.2,9,26.82,85.57,4.83,0.5368,1053.36,0.23005,0.973179
13.3,79.3,9,26.02,84.66,4.9,0.5258,1054.69,0.23005,0.973179
13.3,79.4,9,25.75,81.34,4.61,0.5081,1056.02,0.23005,0.973179
13.3,79.5,9,27.0,83.62,4.57,0.4804,1057.35,0.23005,0.973179
13.3,79.6,9,25.33,83.98,4.01,0.435,1058.68,0.23005,0.973179
13.3,79.7,9,25.79,87.91,4.94,0.4298,1060.01,0.23005,0.973179
13.3,79.8,9,27.24,86.51,4.58,0.4174,1061.34,0.23005,0.973179
13.3,79.9,9,27.79,83.8,4.33,0.4136,1062.67,0.23005,0.973179
13.3,80.0,9,27.95,84.13,3.88,0.4367,1064.0,0.23005,0.973179
13.3,80.1,9,28.63,86.56,5.65,0.4241,1065.33,0.23005,0.973179
13.3,80.2,9,26.37,86.23,3.76,0.411,1066.66,0.23005,0.973179
13.3,80.3,9,28.58,84.85,4.03,0.4157,1067.99,0.23005,0.973179
13.3,80.4,9,28.32,83.14,4.38,0.4261,1069.32,0.23005,0.973179
13.3,80.5,9,27.73,80.9,4.46,0.4302,1070.65,0.23005,0.973179
13.4,76.0,9,19.25,88.8,7.11,0.7076,1018.4,0.231748,0.972776
13.4,76.1,9,18.35,90.5,7.39,0.7002,1019.74,0.231748,0.972776
13.4,76.2,9,19.82,92.66,7.85,0.6832,1021.08,0.231748,0.972776
13.4,76.3,9,18.85,93.82,7.48,0.6855,1022.42,0.231748,0.972776
13.4,76.4,9,20.01,91.64,6.83,0.6431,1023.76,0.231748,0.972776
13.4,76.5,9,20.08,92.95,6.18,0.6173,1025.1,0.231748,0.972776
13.4,76.6,9,19.13,90.42,6.68,0.5878,1026.44,0.231748,0.972776
13.4,76.7,9,20.05,91.18,6.37,0.5076,1027.78,0.231748,0.972776
13.4,76.8,9,21.09,88.42,6.41,0.4823,1029.12,0.231748,0.972776
13.4,76.9,9,20.68,90.08,5.89,0.4458,1030.46,0.231748,0.972776
13.4,77.0,9,20.34,91.15,5.91,0.4124,1031.8,0.231748,0.972776
13.4,77.1,9,20.62,91.83,6.57,0.3349,1033.14,0.231748,0.972776
13.4,77.2,9,20.91,85.07,5.94,0.2975,1034.48,0.231748,0.972776
13.4,77.3,9,22.06,90.02,6.54,0.2829,1035.82,0.231748,0.972776
13.4,77.4,9,23.6,90.25,5.59,0.2923,1037.16,0.231748,0.972776
13.4,77.5,9,21.72,85.37,5.75,0.243,1038.5,0.231748,0.972776
13.4,77.6,9,21.79,84.99,5.05,0.3017,1039.84,0.231748,0.972776
13.4,77.7,9,23.67,89.95,4.91,0.322,1041.18,0.231748,0.972776
13.4,77.8,9,22.88,89.36,5.05,0.3454,1042.52,0.231748,0.972776
13.4,77.9,9,22.55,88.86,6.67,0.3738,1043.86,0.231748,0.972776
13.4,78.0,9,23.04,89.37,5.34,0.4014,1045.2,0.231748,0.972776
13.4,78.1,9,23.49,86.29,6.39,0.4503,1046.54,0.231748,0.972776
13.4,78.2,9,24.02,85.17,5.53,0.5048,1047.88,0.231748,0.972776
13.4,78.3,9,24.37,88.03,5.13,0.536,1049.22,0.231748,0.972776
13.4,78.4,9,24.81,85.26,6.31,0.567,1050.56,0.231748,0.972776
13.4,78.5,9,24.04,84.51,5.55,0.5709,1051.9,0.231748,0.972776
13.4,78.6,9,23.39,90.29,4.94,0.5947,1053.24,0.231748,0.972776
13.4,78.7,9,24.87,86.2,4.84,0.5711,1054.58,0.231748,0.972776
13.4,78.8,9,24.88,83.67,5.51,0.5769,1055.92,0.231748,0.972776
13.4,78.9,9,25.17,83.3,4.45,0.5821,1057.26,0.231748,0.972776
13.4,79.0,9,25.67,85.5,5.2,0.5586,1058.6,0.231748,0.972776
13.4,79.1,9,25.57,85.46,4.05,0.5391,1059.94,0.231748,0.972776
13.4,79.2,9,25.65,83.54,5.08,0.5102,1061.28,0.231748,0.972776
13.4,79.3,9,26.23,81.06,4.63,0.486,1062.62,0.231748,0.972776
13.4,79.4,9,25.92,84.55,4.78,0.4725,1063.96,0.231748,0.972776
13.4,79.5,9,27.5,85.86,4.83,0.445,1065.3,0.231748,0.972776
13.4,79.6,9,27.67,85.55,4.01,0.4323,1066.64,0.231748,0.972776
13.4,79.7,9,26.27,85.74,3.93,0.4274,1067.98,0.231748,0.972776
13.4,79.8,9,26.89,87.85,3.97,0.3851,1069.32,0.231748,0.972776
13.4,79.9,9,26.75,80.58,5.1,0.3855,1070.66,0.231748,0.972776
13.4,80.0,9,27.38,82.88,4.17,0.4184,1072.0,0.231748,0.972776
13.4,80.1,9,27.78,86.14,5.24,0.3846,1073.34,0.231748,0.972776
13.4,80.2,9,27.17,85.54,4.25,0.3911,1074.68,0.231748,0.972776
13.4,80.3,9,27.82,84.88,4.63,0.4053,1076.02,0.231748,0.972776
13.4,80.4,9,27.63,86.28,4.25,0.4115,1077.36,0.231748,0.972776
13.4,80.5,9,27.51,83.1,3.59,0.4345,1078.7,0.231748,0.972776
13.5,76.0,9,18.93,94.34,7.67,0.7148,1026.0,0.233445,0.97237
13.5,76.1,9,19.27,91.61,8.56,0.7007,1027.35,0.233445,0.97237
13.5,76.2,9,19.22,93.95,6.97,0.6742,1028.7,0.233445,0.97237
13.5,76.3,9,18.74,89.24,7.39,0.6522,1030.05,0.233445,0.97237
13.5,76.4,9,18.29,92.83,6.18,0.5962,1031.4,0.233445,0.97237
13.5,76.5,9,19.96,91.99,7.03,0.5904,1032.75,0.233445,0.97237
13.5,76.6,9,19.13,91.68,6.39,0.5708,1034.1,0.233445,0.97237
13.5,76.7,9,21.53,89.47,6.49,0.4914,1035.45,0.233445,0.97237
13.5,76.8,9,20.87,89.24,5.99,0.4718,1036.8,0.233445,0.97237
13.5,76.9,9,18.44,88.74,6.35,0.4685,1038.15,0.233445,0.97237
13.5,77.0,9,20.33,90.02,4.87,0.3813,1039.5,0.233445,0.97237
13.5,77.1,9,21.34,89.56,6.03,0.3738,1040.85,0.233445,0.97237
13.5,77.2,9,21.21,89.2,5.65,0.3144,1042.2,0.233445,0.97237
13.5,77.3,9,22.05,85.86,6.09,0.2896,1043.55,0.233445,0.97237
13.5,77.4,9,23.62,89.02,5.06,0.3046,1044.9,0.233445,0.97237
13.5,77.5,9,22.16,90.97,5.15,0.2859,1046.25,0.233445,0.97237
13.5,77.6,9,22.84,86.63,6.51,0.2718,1047.6,0.233445,0.97237
13.5,77.7,9,24.03,85.59,5.16,0.3054,1048.95,0.233445,0.97237
13.5,77.8,9,21.5,90.43,5.7,0.3596,1050.3,0.233445,0.97237
13.5,77.9,9,23.76,90.8,5.63,0.356,1051.65,0.233445,0.97237
13.5,78.0,9,23.28,87.22,4.73,0.4018,1053.0,0.233445,0.97237
13.5,78.1,9,24.34,86.14,5.02,0.4259,1054.35,0.233445,0.97237
13.5,78.2,9,23.35,84.13,5.41,0.468,1055.7,0.233445,0.97237
13.5,78.3,9,23.18,87.44,6.84,0.5052,1057.05,0.233445,0.97237
13.5,78.4,9,22.98,88.72,5.87,0.526,1058.4,0.233445,0.97237
13.5,78.5,9,24.45,85.26,5.41,0.5616,1059.75,0.233445,0.97237
13.5,78.6,9,25.46,88.25,4.47,0.5507,1061.1,0.233445,0.97237
13.5,78.7,9,25.27,83.62,5.21,0.5539,1062.45,0.233445,0.97237
13.5,78.8,9,24.5,85.83,4.53,0.5325,1063.8,0.233445,0.97237
13.5,78.9,9,25.46,83.89,5.41,0.5437,1065.15,0.233445,0.97237
13.5,79.0,9,25.1,82.02,4.65,0.5386,1066.5,0.233445,0.97237
13.5,79.1,9,24.55,85.11,4.47,0.5107,1067.85,0.233445,0.97237
13.5,79.2,9,25.52,85.2,5.07,0.4866,1069.2,0.233445,0.97237
13.5,79.3,9,27.25,87.97,4.99,0.4626,1070.55,0.233445,0.97237
13.5,79.4,9,25.7,85.77,4.97,0.4515,1071.9,0.233445,0.97237
13.5,79.5,9,27.2,85.72,4.8,0.434,1073.25,0.233445,0.97237
13.5,79.6,9,26.66,83.61,4.88,0.4265,1074.6,0.233445,0.97237
13.5,79.7,9,26.5,83.98,4.61,0.4061,1075.95,0.233445,0.97237
13.5,79.8,9,26.62,81.87,3.77,0.4035,1077.3,0.233445,0.97237
13.5,79.9,9,26.27,83.52,4.21,0.366,1078.65,0.233445,0.97237
13.5,80.0,9,28.43,86.3,4.09,0.3843,1080.0,0.233445,0.97237
13.5,80.1,9,29.59,81.46,4.88,0.371,1081.35,0.233445,0.97237
13.5,80.2,9,28.41,86.83,4.5,0.3704,1082.7,0.233445,0.97237
13.5,80.3,9,30.61,81.74,4.93,0.398,1084.05,0.233445,0.97237
13.5,80.4,9,26.97,85.05,4.28,0.4038,1085.4,0.233445,0.97237
13.5,80.5,9,28.45,85.9,3.87,0.4028,1086.75,0.233445,0.97237
8.0,76.0,10,25.57,87.6,8.98,0.6123,608.0,0.139173,0.990268
8.0,76.1,10,25.53,86.49,7.99,0.6077,608.8,0.139173,0.990268
8.0,76.2,10,25.02,83.41,7.67,0.6109,609.6,0.139173,0.990268
8.0,76.3,10,25.45,84.69,8.12,0.5987,610.4,0.139173,0.990268
8.0,76.4,10,26.25,84.29,7.52,0.6121,611.2,0.139173,0.990268
8.0,76.5,10,25.59,87.25,7.12,0.623,612.0,0.139173,0.990268
8.0,76.6,10,25.34,82.18,7.42,0.6527,612.8,0.139173,0.990268
8.0,76.7,10,26.3,84.31,7.24,0.66,613.6,0.139173,0.990268
8.0,76.8,10,25.7,82.13,6.66,0.672,614.4,0.139173,0.990268
8.0,76.9,10,26.75,82.83,6.49,0.6906,615.2,0.139173,0.990268
8.0,77.0,10,26.1,81.48,6.58,0.6765,616.0,0.139173,0.990268
8.0,77.1,10,27.39,86.97,6.3,0.7034,616.8,0.139173,0.990268
8.0,77.2,10,26.37,78.92,6.54,0.7002,617.6,0.139173,0.990268
8.0,77.3,10,25.9,81.21,5.13,0.7481,618.4,0.139173,0.990268
8.0,77.4,10,25.62,83.58,4.66,0.7181,619.2,0.139173,0.990268
8.0,77.5,10,26.31,78.3,4.69,0.7339,620.0,0.139173,0.990268
8.0,77.6,10,26.94,82.96,5.31,0.7259,620.8,0.139173,0.990268
8.0,77.7,10,27.47,79.92,4.91,0.7531,621.6,0.139173,0.990268
8.0,77.8,10,25.81,80.21,4.57,0.7513,622.4,0.139173,0.990268
8.0,77.9,10,27.46,81.03,4.71,0.7562,623.2,0.139173,0.990268
8.0,78.0,10,26.71,80.56,6.05,0.7604,624.0,0.139173,0.990268
8.0,78.1,10,27.21,80.97,5.14,0.7711,624.8,0.139173,0.990268
8.0,78.2,10,26.58,81.83,4.22,0.7463,625.6,0.139173,0.990268
8.0,78.3,10,27.53,80.39,6.27,0.7696,626.4,0.139173,0.990268
8.0,78.4,10,27.88,81.51,5.91,0.7555,627.2,0.139173,0.990268
8.0,78.5,10,27.57,81.6,6.22,0.7219,628.0,0.139173,0.990268
8.0,78.6,10,26.93,84.78,6.39,0.7307,628.8,0.139173,0.990268
8.0,78.7,10,27.78,83.93,5.81,0.737,629.6,0.139173,0.990268
8.0,78.8,10,27.73,79.26,6.68,0.709,630.4,0.139173,0.990268
8.0,78.9,10,27.38,81.01,6.76,0.7095,631.2,0.139173,0.990268
8.0,79.0,10,27.75,84.17,6.24,0.7099,632.0,0.139173,0.990268
8.0,79.1,10,27.3,83.31,6.53,0.7018,632.8,0.139173,0.990268
8.0,79.2,10,26.58,87.17,5.89,0.665,633.6,0.139173,0.990268
8.0,79.3,10,27.34,81.51,7.0,0.69,634.4,0.139173,0.990268
8.0,79.4,10,28.23,81.57,6.69,0.6686,635.2,0.139173,0.990268
8.0,79.5,10,27.99,82.39,7.24,0.6143,636.0,0.139173,0.990268
8.0,79.6,10,27.84,86.58,7.78,0.6516,636.8,0.139173,0.990268
8.0,79.7,10,27.99,82.16,6.21,0.6293,637.6,0.139173,0.990268
8.0,79.8,10,27.78,85.64,6.36,0.6087,638.4,0.139173,0.990268
8.0,79.9,10,28.56,85.46,7.3,0.6131,639.2,0.139173,0.990268
8.0,80.0,10,26.53,86.58,6.93,0.579,640.0,0.139173,0.990268
8.0,80.1,10,27.92,83.23,6.01,0.5918,640.8,0.139173,0.990268
8.0,80.2,10,28.75,84.3,5.86,0.593,641.6,0.139173,0.990268
8.0,80.3,10,27.38,87.49,6.49,0.5716,642.4,0.139173,0.990268
8.0,80.4,10,28.07,88.45,7.27,0.5725,643.2,0.139173,0.990268
8.0,80.5,10,28.34,85.87,6.24,0.5501,644.0,0.139173,0.990268
8.1,76.0,10,25.36,80.11,8.13,0.5837,615.6,0.140901,0.990024
8.1,76.1,10,26.19,82.8,8.97,0.5753,616.41,0.140901,0.990024
8.1,76.2,10,25.44,85.32,8.3,0.5986,617.22,0.140901,0.990024
8.1,76.3,10,25.5,81.96,8.46,0.5887,618.03,0.140901,0.990024
8.1,76.4,10,26.99,83.25,8.0,0.614,618.84,0.140901,0.990024
8.1,76.5,10,26.27,84.12,7.17,0.6238,619.65,0.140901,0.990024
8.1,76.6,10,25.95,87.52,6.43,0.6346,620.46,0.140901,0.990024
8.1,76.7,10,27.22,81.14,8.11,0.6559,621.27,0.140901,0.990024
8.1,76.8,10,25.92,83.05,6.87,0.6625,622.08,0.140901,0.990024
8.1,76.9,10,25.23,83.63,5.64,0.6773,622.89,0.140901,0.990024
8.1,77.0,10,25.99,82.69,6.2,0.6828,623.7,0.140901,0.990024
8.1,77.1,10,25.29,82.48,5.53,0.7039,624.51,0.140901,0.990024
8.1,77.2,10,27.87,82.48,6.51,0.716,625.32,0.140901,0.990024
8.1,77.3,10,26.07,82.56,4.46,0.7256,626.13,0.140901,0.990024
8.1,77.4,10,27.74,79.94,5.8,0.734,626.94,0.140901,0.990024
8.1,77.5,10,26.77,79.65,5.07,0.7265,627.75,0.140901,0.990024
8.1,77.6,10,26.41,81.48,5.09,0.7826,628.56,0.140901,0.990024
8.1,77.7,10,27.81,80.58,5.29,0.7525,629.37,0.140901,0.990024
8.1,77.8,10,28.21,82.37,5.26,0.7544,630.18,0.140901,0.990024
8.1,77.9,10,28.13,83.92,5.71,0.7706,630.99,0.140901,0.990024
8.1,78.0,10,27.02,86.04,5.78,0.7778,631.8,0.140901,0.990024
8.1,78.1,10,27.0,78.97,5.48,0.7685,632.61,0.140901,0.990024
8.1,78.2,10,26.79,82.26,6.22,0.7487,633.42,0.140901,0.990024
8.1,78.3,10,26.43,79.19,5.11,0.7535,634.23,0.140901,0.990024
8.1,78.4,10,26.82,78.57,5.89,0.7753,635.04,0.140901,0.990024
8.1,78.5,10,27.32,83.99,6.46,0.7359,635.85,0.140901,0.990024
8.1,78.6,10,27.67,84.97,5.55,0.7347,636.66,0.140901,0.990024
8.1,78.7,10,27.84,80.41,5.81,0.7127,637.47,0.140901,0.990024
8.1,78.8,10,27.66,82.04,6.61,0.7193,638.28,0.140901,0.990024
8.1,78.9,10,26.23,83.24,6.28,0.7091,639.09,0.140901,0.990024
8.1,79.0,10,27.39,81.98,5.85,0.697,639.9,0.140901,0.990024
8.1,79.1,10,28.11,84.53,6.24,0.7086,640.71,0.140901,0.990024
8.1,79.2,10,25.21,85.68,7.45,0.6696,641.52,0.140901,0.990024
8.1,79.3,10,26.09,84.93,7.38,0.6536,642.33,0.140901,0.990024
8.1,79.4,10,29.25,84.85,5.3,0.6502,643.14,0.140901,0.990024
8.1,79.5,10,27.5,83.85,6.47,0.6623,643.95,0.140901,0.990024
8.1,79.6,10,27.03,82.02,6.97,0.6387,644.76,0.140901,0.990024
8.1,79.7,10,26.88,80.64,7.19,0.6124,645.57,0.140901,0.990024
8.1,79.8,10,26.68,83.38,6.77,0.645,646.38,0.140901,0.990024
8.1,79.9,10,27.72,88.36,6.45,0.6162,647.19,0.140901,0.990024
8.1,80.0,10,27.84,81.77,6.82,0.5965,648.0,0.140901,0.990024
8.1,80.1,10,26.64,83.98,7.84,0.5908,648.81,0.140901,0.990024
8.1,80.2,10,27.99,85.04,6.67,0.5691,649.62,0.140901,0.990024
8.1,80.3,10,28.23,83.94,6.83,0.5552,650.43,0.140901,0.990024
8.1,80.4,10,27.29,88.11,6.82,0.575,651.24,0.140901,0.990024
8.1,80.5,10,28.43,83.0,7.42,0.5486,652.05,0.140901,0.990024
8.2,76.0,10,25.54,82.08,9.15,0.5542,623.2,0.142629,0.989776
